緯度,経度,場所
34.797177,135.41,伊丹市鋳物師二丁目
34.795977,135.408414,伊丹市緑ケ丘三丁目
34.797063,135.407451,伊丹市緑ケ丘四丁目
34.797062,135.404272,伊丹市緑ケ丘五丁目
34.799718,135.407658,伊丹市緑ケ丘七丁目
34.799235,135.404152,伊丹市緑ケ丘六丁目
34.799262,135.402763,伊丹市東野一丁目
34.799129,135.401812,伊丹市東野二丁目
34.801225,135.402093,伊丹市東野三丁目
34.800063,135.400649,伊丹市東野六丁目
34.800236,135.3995,伊丹市東野七丁目
34.797796,135.39908,伊丹市瑞原四丁目
34.799853,135.397583,伊丹市東野八丁目
34.79843,135.395176,伊丹市瑞原三丁目
34.80068,135.394796,伊丹市荻野一丁目
34.802169,135.390994,伊丹市荻野西一丁目
34.80072,135.388931,伊丹市鴻池五丁目
34.797907,135.429859,伊丹市下河原三丁目
34.802717,135.401321,伊丹市東野四丁目
34.802124,135.398809,伊丹市東野五丁目
34.805777,135.400223,伊丹市大野一丁目
34.803551,135.397818,伊丹市大野二丁目
34.803766,135.395341,伊丹市荻野二丁目
34.802996,135.393442,伊丹市荻野三丁目
34.806344,135.398029,伊丹市大野三丁目
34.806194,135.393509,伊丹市荻野四丁目
34.808489,135.391701,伊丹市荻野六丁目
34.803304,135.390238,伊丹市荻野西二丁目
34.802103,135.386989,伊丹市北野一丁目
34.802816,135.388342,伊丹市北野四丁目
34.805157,135.391498,伊丹市荻野五丁目
34.806753,135.390165,伊丹市荻野七丁目
34.805362,135.388322,伊丹市北野六丁目
34.804739,135.387277,伊丹市北野五丁目
34.804141,135.386429,伊丹市北野三丁目
34.808541,135.388926,伊丹市荻野八丁目
34.807493,135.386598,伊丹市荒牧南四丁目
34.803852,135.38528,伊丹市北野二丁目
34.806814,135.384294,伊丹市荒牧南三丁目
34.803454,135.381969,伊丹市鴻池七丁目
34.808342,135.377224,伊丹市荒牧二丁目
34.811527,135.388455,伊丹市荒牧六丁目
34.813975,135.386862,伊丹市荒牧七丁目
34.812394,135.382619,伊丹市荒牧四丁目
34.810675,135.378334,伊丹市荒牧三丁目
34.790608,135.422315,伊丹市北河原五丁目
34.787735,135.42033,伊丹市北河原二丁目
34.788007,135.422534,伊丹市北河原四丁目
34.793174,135.421816,伊丹市北河原六丁目
34.796697,135.421465,伊丹市北伊丹五丁目
34.792366,135.436091,伊丹市小阪田
34.786957,135.435164,伊丹市東桑津
34.792021,135.429389,伊丹市中村
34.787809,135.427703,伊丹市桑津四丁目
34.78565,135.422822,伊丹市藤ノ木三丁目
34.795469,135.419083,伊丹市北伊丹四丁目
34.794786,135.414236,伊丹市北園二丁目
34.794598,135.406242,伊丹市緑ケ丘二丁目
34.793897,135.411603,伊丹市高台四丁目
34.7949,135.416793,伊丹市北伊丹三丁目
34.793255,135.415184,伊丹市北園一丁目
34.792985,135.414021,伊丹市高台五丁目
34.791963,135.410187,伊丹市高台二丁目
34.792227,135.412781,伊丹市高台三丁目
34.790935,135.411228,伊丹市高台一丁目
34.793625,135.408634,伊丹市緑ケ丘一丁目
34.791167,135.405501,伊丹市瑞穂町二丁目
34.790218,135.409696,伊丹市大鹿四丁目
34.78996,135.408054,伊丹市大鹿五丁目
34.789241,135.407425,伊丹市大鹿六丁目
34.790522,135.406312,伊丹市瑞穂町一丁目
34.790459,135.413228,伊丹市春日丘三丁目
34.788837,135.409817,伊丹市大鹿三丁目
34.788562,135.411006,伊丹市大鹿二丁目
34.788316,135.406947,伊丹市大鹿七丁目
34.787125,135.40874,伊丹市桜ケ丘八丁目
34.788969,135.41314,伊丹市春日丘二丁目
34.787552,135.411333,伊丹市大鹿一丁目
34.78766,135.413487,伊丹市春日丘一丁目
34.791033,135.420359,伊丹市北河原三丁目
34.792501,135.41893,伊丹市北伊丹二丁目
34.786418,135.413033,伊丹市清水四丁目
34.785379,135.414147,伊丹市清水二丁目
34.785505,135.413128,伊丹市清水三丁目
34.792588,135.417117,伊丹市北伊丹一丁目
34.791483,135.415408,伊丹市春日丘六丁目
34.790254,135.415494,伊丹市春日丘五丁目
34.788041,135.415105,伊丹市春日丘四丁目
34.788229,135.418181,伊丹市北本町三丁目
34.785873,135.409955,伊丹市桜ケ丘五丁目
34.786352,135.409661,伊丹市桜ケ丘六丁目
34.786676,135.408946,伊丹市桜ケ丘七丁目
34.797134,135.391217,伊丹市鴻池一丁目
34.794703,135.389579,伊丹市鴻池二丁目
34.795641,135.395218,伊丹市瑞原二丁目
34.795524,135.400304,伊丹市瑞ケ丘五丁目
34.796607,135.385666,伊丹市鴻池三丁目
34.793985,135.39424,伊丹市瑞原一丁目
34.793254,135.390948,伊丹市中野東二丁目
34.792109,135.404889,伊丹市瑞穂町三丁目
34.793144,135.403945,伊丹市瑞穂町四丁目
34.793257,135.402399,伊丹市瑞穂町五丁目
34.791715,135.391679,伊丹市中野東一丁目
34.790911,135.401611,伊丹市瑞穂町六丁目
34.792894,135.399491,伊丹市瑞ケ丘一丁目
34.79351,135.397643,伊丹市瑞ケ丘三丁目
34.793791,135.396327,伊丹市瑞ケ丘四丁目
34.789067,135.402998,伊丹市広畑一丁目
34.788106,135.401192,伊丹市広畑三丁目
34.787139,135.400793,伊丹市広畑四丁目
34.788111,135.389957,伊丹市松ケ丘一丁目
34.786723,135.400166,伊丹市広畑五丁目
34.789476,135.398641,伊丹市瑞ケ丘二丁目
34.786287,135.401575,伊丹市広畑二丁目
34.789017,135.393924,伊丹市昆陽池三丁目
34.786411,135.395227,伊丹市昆陽池二丁目
34.786997,135.391655,伊丹市昆陽北二丁目
34.78663,135.389496,伊丹市松ケ丘二丁目
34.785944,135.389336,伊丹市松ケ丘三丁目
34.78509,135.389244,伊丹市松ケ丘四丁目
34.799909,135.384056,伊丹市鴻池六丁目
34.795426,135.383523,伊丹市中野北一丁目
34.792212,135.387407,伊丹市中野東三丁目
34.791334,135.385808,伊丹市中野西二丁目
34.79379,135.3834,伊丹市中野北二丁目
34.788525,135.386603,伊丹市中野西一丁目
34.788251,135.383214,伊丹市中野西三丁目
34.786532,135.385376,伊丹市奥畑五丁目
34.789845,135.37569,伊丹市西野三丁目
34.787001,135.379355,伊丹市西野一丁目
34.790628,135.382618,伊丹市中野西四丁目
34.791604,135.381427,伊丹市中野北三丁目
34.793005,135.380584,伊丹市中野北四丁目
34.789638,135.378641,伊丹市西野二丁目
34.776629,135.441981,伊丹市岩屋一丁目
34.778616,135.437584,伊丹市森本八丁目
34.776626,135.43752,伊丹市森本九丁目
34.780969,135.437091,伊丹市森本七丁目
34.778904,135.443288,伊丹市岩屋
34.783874,135.43854,伊丹市西桑津
34.785022,135.428318,伊丹市桑津一丁目
34.790129,135.424464,伊丹市北河原
34.785112,135.420492,伊丹市北河原一丁目
34.784742,135.418461,伊丹市北本町一丁目
34.784908,135.430643,伊丹市桑津二丁目
34.784524,135.43237,伊丹市桑津三丁目
34.78123,135.423678,伊丹市藤ノ木一丁目
34.781151,135.4317,伊丹市森本二丁目
34.781074,135.434093,伊丹市森本三丁目
34.780044,135.423256,伊丹市東有岡一丁目
34.776631,135.420721,伊丹市伊丹五丁目
34.777106,135.423739,伊丹市東有岡二丁目
34.778232,135.434054,伊丹市森本五丁目
34.778256,135.431592,伊丹市森本四丁目
34.77355,135.433645,伊丹市口酒井一丁目
34.776326,135.432778,伊丹市森本六丁目
34.77966,135.42953,伊丹市森本一丁目
34.781177,135.425528,伊丹市天津
34.776571,135.428886,伊丹市伊丹
34.779043,135.427911,伊丹市森本
34.787564,135.416305,伊丹市北本町二丁目
34.78527,135.409915,伊丹市桜ケ丘四丁目
34.786652,135.405933,伊丹市千僧三丁目
34.777501,135.405221,伊丹市昆陽東二丁目
34.784554,135.413021,伊丹市清水一丁目
34.784706,135.415118,伊丹市宮ノ前三丁目
34.783494,135.410396,伊丹市桜ケ丘一丁目
34.784374,135.410682,伊丹市桜ケ丘二丁目
34.784825,135.410302,伊丹市桜ケ丘三丁目
34.783189,135.416615,伊丹市宮ノ前二丁目
34.781657,135.419913,伊丹市伊丹一丁目
34.782564,135.414841,伊丹市宮ノ前一丁目
34.783012,135.412669,伊丹市船原一丁目
34.782047,135.410744,伊丹市船原二丁目
34.783727,135.407352,伊丹市千僧四丁目
34.781037,135.40852,伊丹市行基町一丁目
34.78242,135.405384,伊丹市千僧五丁目
34.779064,135.404978,伊丹市昆陽東一丁目
34.780412,135.419433,伊丹市伊丹二丁目
34.780765,135.415555,伊丹市中央二丁目
34.780514,135.414325,伊丹市中央一丁目
34.780335,135.41253,伊丹市西台一丁目
34.778896,135.408152,伊丹市行基町二丁目
34.780135,135.410878,伊丹市西台二丁目
34.780899,135.417093,伊丹市中央三丁目
34.778873,135.417431,伊丹市中央六丁目
34.778968,135.419905,伊丹市伊丹三丁目
34.776128,135.419263,伊丹市伊丹四丁目
34.776236,135.418114,伊丹市南本町一丁目
34.778228,135.41683,伊丹市中央五丁目
34.778144,135.415785,伊丹市中央四丁目
34.77802,135.4144,伊丹市西台三丁目
34.778007,135.41258,伊丹市西台四丁目
34.77772,135.41113,伊丹市西台五丁目
34.778183,135.408692,伊丹市行基町三丁目
34.775202,135.418442,伊丹市南本町二丁目
34.776221,135.416609,伊丹市平松一丁目
34.775159,135.416466,伊丹市平松二丁目
34.775538,135.415084,伊丹市梅ノ木一丁目
34.775394,135.413668,伊丹市梅ノ木三丁目
34.775295,135.407734,伊丹市鈴原町三丁目
34.776994,135.408702,伊丹市行基町四丁目
34.775324,135.408632,伊丹市鈴原町二丁目
34.775264,135.409929,伊丹市鈴原町一丁目
34.785873,135.398732,伊丹市広畑六丁目
34.785049,135.404166,伊丹市千僧二丁目
34.776425,135.404804,伊丹市鈴原町七丁目
34.784487,135.401294,伊丹市千僧一丁目
34.781558,135.403396,伊丹市千僧六丁目
34.784126,135.397482,伊丹市昆陽池一丁目
34.778584,135.403111,伊丹市昆陽東三丁目
34.780975,135.401528,伊丹市昆陽二丁目
34.782626,135.399867,伊丹市昆陽一丁目
34.78175,135.398032,伊丹市昆陽四丁目
34.78379,135.388803,伊丹市奥畑一丁目
34.777966,135.401409,伊丹市昆陽東四丁目
34.780143,135.399669,伊丹市昆陽三丁目
34.780597,135.396376,伊丹市昆陽五丁目
34.779164,135.397004,伊丹市昆陽六丁目
34.77601,135.3937,伊丹市昆陽南四丁目
34.778887,135.394092,伊丹市昆陽七丁目
34.782393,135.393046,伊丹市昆陽北一丁目
34.777836,135.392491,伊丹市昆陽八丁目
34.778715,135.39091,伊丹市寺本四丁目
34.777332,135.39731,伊丹市昆陽南一丁目
34.777335,135.400433,伊丹市昆陽東五丁目
34.776406,135.399883,伊丹市昆陽泉町四丁目
34.776066,135.399195,伊丹市昆陽泉町五丁目
34.775534,135.402245,伊丹市昆陽東六丁目
34.775519,135.400192,伊丹市昆陽泉町三丁目
34.774985,135.400782,伊丹市昆陽泉町二丁目
34.775809,135.390808,伊丹市寺本東一丁目
34.784843,135.375191,伊丹市西野四丁目
34.784743,135.387696,伊丹市奥畑三丁目
34.782248,135.386016,伊丹市奥畑二丁目
34.784235,135.38568,伊丹市奥畑四丁目
34.785359,135.381517,伊丹市池尻四丁目
34.781828,135.382573,伊丹市池尻三丁目
34.781894,135.378566,伊丹市池尻六丁目
34.780398,135.388726,伊丹市寺本五丁目
34.775383,135.388533,伊丹市寺本一丁目
34.776881,135.388128,伊丹市寺本二丁目
34.780557,135.386045,伊丹市寺本六丁目
34.779774,135.382328,伊丹市池尻二丁目
34.776768,135.385466,伊丹市寺本三丁目
34.781651,135.375953,伊丹市池尻七丁目
34.771794,135.444339,伊丹市岩屋二丁目
34.775252,135.423817,伊丹市東有岡三丁目
34.774072,135.421072,伊丹市伊丹七丁目
34.768063,135.420823,伊丹市南町三丁目
34.776208,135.427251,伊丹市東有岡四丁目
34.771933,135.423932,伊丹市東有岡五丁目
34.770863,135.420923,伊丹市伊丹八丁目
34.770183,135.419423,伊丹市南本町七丁目
34.772504,135.429775,伊丹市口酒井
34.769733,135.402898,伊丹市南野北二丁目
34.775269,135.411773,伊丹市梅ノ木五丁目
34.772959,135.420544,伊丹市伊丹六丁目
34.774422,135.410392,伊丹市梅ノ木七丁目
34.775789,135.406668,伊丹市鈴原町四丁目
34.767858,135.406488,伊丹市南野三丁目
34.769221,135.40805,伊丹市南鈴原四丁目
34.768536,135.41347,伊丹市御願塚三丁目
34.768299,135.41625,伊丹市南町一丁目
34.76789,135.418372,伊丹市南町二丁目
34.767635,135.408661,伊丹市南野一丁目
34.766561,135.406893,伊丹市南野二丁目
34.767118,135.412271,伊丹市御願塚五丁目
34.767056,135.410488,伊丹市御願塚八丁目
34.764941,135.410616,伊丹市稲野町八丁目
34.766653,135.417414,伊丹市南町四丁目
34.766814,135.414509,伊丹市御願塚四丁目
34.765447,135.412818,伊丹市稲野町七丁目
34.765293,135.416363,伊丹市稲野町一丁目
34.771095,135.419255,伊丹市南本町六丁目
34.770297,135.406925,伊丹市南鈴原三丁目
34.773158,135.41889,伊丹市南本町四丁目
34.774123,135.418406,伊丹市南本町三丁目
34.773961,135.416771,伊丹市平松三丁目
34.773993,135.411832,伊丹市梅ノ木六丁目
34.771411,135.40607,伊丹市南鈴原二丁目
34.774697,135.40569,伊丹市鈴原町五丁目
34.774787,135.404338,伊丹市鈴原町六丁目
34.772973,135.406258,伊丹市鈴原町九丁目
34.772967,135.416839,伊丹市平松四丁目
34.772145,135.419075,伊丹市南本町五丁目
34.769871,135.417637,伊丹市平松七丁目
34.772154,135.416905,伊丹市平松五丁目
34.770281,135.41343,伊丹市御願塚二丁目
34.772829,135.413277,伊丹市梅ノ木四丁目
34.771939,135.412177,伊丹市御願塚一丁目
34.772637,135.409924,伊丹市御願塚六丁目
34.771072,135.408819,伊丹市南鈴原一丁目
34.769722,135.410371,伊丹市御願塚七丁目
34.772451,135.41519,伊丹市梅ノ木二丁目
34.770942,135.416974,伊丹市平松六丁目
34.767369,135.404496,伊丹市南野四丁目
34.769157,135.398996,伊丹市南野北四丁目
34.773972,135.39069,伊丹市山田一丁目
34.771796,135.397725,伊丹市堀池三丁目
34.771968,135.394883,伊丹市野間北一丁目
34.77229,135.391199,伊丹市山田二丁目
34.770698,135.392218,伊丹市野間北六丁目
34.773546,135.403485,伊丹市鈴原町八丁目
